id,lat,lng
7093,42.37021542502236,-71.10169862537643
7094,42.370352622087175,-71.10160157813391
7095,42.370502969356075,-71.1014909623621
7096,42.371057937570804,-71.10125467786291
7097,42.37120760708395,-71.10162909134577
7098,42.37113284396195,-71.1014585553475
7099,42.37111185697818,-71.10138878239225
7100,42.371088534729395,-71.10133404882008
7101,42.372718610978495,-71.1010052880939
7102,42.37255315329947,-71.10112490676698
7103,42.372280846204944,-71.10131302100447
7104,42.372171891976876,-71.10138928089972
7105,42.372090340155715,-71.10145003076042
7106,42.37186495211199,-71.10160477178152
7107,42.3717718942597,-71.1016767638193
7108,42.37160222864067,-71.10179186401237
7109,42.37152810039844,-71.10184524337221
7110,42.37127959911421,-71.10157223874796
7111,42.371165339944056,-71.10127968324724
7112,42.3711824833746,-71.10100709631001
7113,42.37129737333862,-71.10092001439382
7114,42.37143133147609,-71.10083055903796
7115,42.371491164741585,-71.10078569938354
7116,42.37164741791977,-71.10067091150651
7117,42.37171712078112,-71.10062222031301
7118,42.37210887491059,-71.10034184445561
7119,42.37261828923949,-71.09997911874525
7120,42.372885580998506,-71.0999302678875
7121,42.3729644949286,-71.10002652956025
7122,42.37303159612634,-71.10010939539919
7123,42.373113474299174,-71.10020613259944
7124,42.37320079541088,-71.10031628910086
7125,42.3731335042904,-71.10084394489571
7126,42.37293824970494,-71.10097646023428
7127,42.37285724501091,-71.10103814119586
7128,42.372777034308136,-71.10109288619303
7129,42.37250969471364,-71.10128069583327
7130,42.37223198170171,-71.10147875892662
7131,42.3720528225988,-71.10160226305885
7132,42.37195285942808,-71.1016723651905
7133,42.37185856284071,-71.1017372978683
7134,42.37156475827845,-71.10194770510168
7135,42.371716313847614,-71.10271995190627
7136,42.37196135601263,-71.10253788120943
7137,42.37204952200146,-71.10246979514478
7138,42.372123034186444,-71.10241648008773
7139,42.37221266457225,-71.10233966004816
7140,42.3723801367177,-71.10221872571846
7141,42.37245273321096,-71.10216647865182
7142,42.37253962320125,-71.10209870487688
7143,42.37263135785848,-71.10203282712587
7144,42.37274774257079,-71.10194406918502
7145,42.37323822540037,-71.10157695822406
7146,42.37140409463352,-71.10295318251534
7147,42.371485016685526,-71.10289657239406
7148,42.370205691329765,-71.1030933637152
7149,42.37027326603669,-71.10327062495435
7150,42.370197839039676,-71.1034402151273
7151,42.370170218822985,-71.10336802325766
7152,42.37014068698205,-71.10329280201944
7153,42.3698849421467,-71.10363375563537
7154,42.36985603601897,-71.10354646104479
7155,42.36982411276774,-71.10346256568901
7156,42.36979337237612,-71.1033762981056
7157,42.36976462140349,-71.10329625473884
7158,42.37044121094172,-71.10406470687795
7159,42.37041677053189,-71.10399467328197
7160,42.370389566346056,-71.1039234138759
7161,42.370343670451625,-71.10381997345718
7162,42.37057343658116,-71.10356494156395
7163,42.370701840764276,-71.10347570228969
7164,42.370790523055845,-71.10340871543431
7165,42.370874295061014,-71.10334568879381
7166,42.3709908822682,-71.10326934317409
7167,42.371178524927366,-71.103122220638
7168,42.371558399488734,-71.10284273177699
7169,42.37358462366675,-71.10144351130455
7170,42.373294011673536,-71.10166612156293
7171,42.3732037324465,-71.10172877748649
7172,42.37276950438936,-71.10205696678177
7173,42.37273240172501,-71.10208839400464
7174,42.37265022519467,-71.10215209761004
7175,42.37247112704057,-71.10228227197753
7176,42.37229018229739,-71.10242330840414
7177,42.37210133485802,-71.10255925433044
7178,42.372027516070325,-71.10261394270086
7179,42.371907901461846,-71.1027059475381
7180,42.37172904290964,-71.10283765308361
7181,42.371583413559264,-71.10295578407636
7182,42.37146654852747,-71.10303530027356
7183,42.37132143395902,-71.10314611250826
7184,42.37109641259443,-71.10331061993001
7185,42.37103697163726,-71.10335762660338
7186,42.371854364404854,-71.10376375917127
7187,42.37200036412139,-71.10363665649517
7188,42.37215453689692,-71.10350561509652
7189,42.37222474015138,-71.10344527089444
7190,42.37238673468026,-71.1033098993903
7191,42.372640712656974,-71.1030896635073
7192,42.37272480739519,-71.10301883210762
7193,42.37283120735673,-71.10292645167259
7194,42.37292081146914,-71.10284937839242
7195,42.37353343805999,-71.1023285649305
7196,42.373611242112744,-71.10226236699847
7197,42.373808458425955,-71.10203762827285
7198,42.373794816314735,-71.1019254236641
7199,42.37378268589231,-71.10182560148998
7200,42.373758907886625,-71.10164164792153
7201,42.37374525797682,-71.10150923253921
7202,42.37313006702802,-71.10267334553684
7203,42.37351663801426,-71.10247162962983
7204,42.37310810224193,-71.1028202950829
7205,42.37301893159758,-71.10289673793882
7206,42.37293248404366,-71.10296960035424
7207,42.371406966105326,-71.10427222060022
7208,42.37124046752732,-71.10441331586833
7209,42.37118328681352,-71.10446139454024
7210,42.37110945614623,-71.10537380852611
7211,42.37114354095565,-71.10546579053683
7212,42.371180234167035,-71.10555573952519
7213,42.37126570221795,-71.10560561634846
7214,42.37167376733955,-71.10527049991735
7215,42.37174027521341,-71.10521229406349
7216,42.371845267894656,-71.1051351119396
7217,42.37191659891834,-71.10507705376439
7218,42.37197351624161,-71.10502486896598
7219,42.372111566839656,-71.10491687493938
7220,42.37215456542017,-71.10488160691114
7221,42.37229973889258,-71.10476724646772
7222,42.372380968309955,-71.10470125809587
7223,42.37252676884112,-71.10458351946276
7224,42.37271584208271,-71.1044327534959
7225,42.372816728537906,-71.1043506240079
7226,42.37300335305817,-71.10419980605636
7227,42.37309452191678,-71.10412341616117
7228,42.37317229668096,-71.10406036789388
7229,42.37332320040852,-71.10393960828588
7230,42.373456344163806,-71.10383164147213
7231,42.373540850061936,-71.10376229366982
7232,42.37361661023539,-71.10370420463208
7233,42.373729253298585,-71.10361126912335
7234,42.37390560198261,-71.10346443178075
7235,42.37344080810193,-71.10419500057347
7236,42.37342374742809,-71.10415306185014
7237,42.3734035852037,-71.10411439924961
7238,42.373345283018075,-71.10409520559209
7239,42.37331429711485,-71.10410961284403
7240,42.373276405971765,-71.10413933592757
7241,42.3732431023463,-71.10416675082078
7242,42.37321780304534,-71.10419597060226
7243,42.373059400118585,-71.10428784562754
7244,42.372985187549396,-71.10434072074085
7245,42.37285222373485,-71.10444380072056
7246,42.372755637681045,-71.10452742283232
7248,42.37249438722716,-71.10473627625116
7249,42.37242757394398,-71.1047913766029
7250,42.37233390032072,-71.10487765203703
7251,42.372250061226204,-71.10493311518728
7252,42.372011552749946,-71.10513132832726
7253,42.37178227110049,-71.10531211114993
7254,42.37165644749241,-71.10541533686064
7255,42.37154599727174,-71.10550450086909
7256,42.37144818792481,-71.10558046456873
7257,42.37135009517341,-71.10566107297062
7258,42.37130353070655,-71.1058734791244
7259,42.371376687729025,-71.10605646151431
7260,42.37141510257508,-71.10616074283382
7261,42.37149302950832,-71.10635298717519
7262,42.371541030250405,-71.10647729460482
7263,42.37159185584316,-71.10660269369706
7264,42.371740574163475,-71.10668711910563
7265,42.37182120595605,-71.10662107968366
7266,42.37191231869129,-71.10654510792422
7267,42.37320404620286,-71.10528919290026
7268,42.37321762466713,-71.10532056121902
7269,42.37323299406042,-71.10535255444555
7270,42.37325195110362,-71.1053957328542
7271,42.373737960684316,-71.10481285703092
7272,42.37359004709247,-71.10449066411917
7273,42.37350990796524,-71.10429962186683
7274,42.37418660730166,-71.10386766163413
7275,42.374171136934855,-71.10374846014584
7276,42.3747176122834,-71.10577203679462
7277,42.37453073669181,-71.10652847589074
7278,42.37457680385312,-71.10688217766537
7279,42.37201642781198,-71.10646231287136
7280,42.37212022144577,-71.1063768029611
7281,42.3722172181251,-71.10629675893308
7282,42.37228117540107,-71.10624858112698
7283,42.37243885506424,-71.10611832050378
7284,42.37272945879526,-71.10588253143003
7285,42.37285469370891,-71.10578081662368
7286,42.37304044858139,-71.1056331735406
7287,42.373382968180564,-71.10535284681099
7288,42.37351698074948,-71.10524853660772
7289,42.373629544658186,-71.10514891762857
7290,42.37374592751479,-71.10505693278722
7291,42.37382830322199,-71.10365705409936
7292,42.37374468926196,-71.10372118789407
7293,42.37368245198508,-71.10377746450109
7294,42.37361548157722,-71.10383187283307
7295,42.3735369678526,-71.1038919600398
7296,42.37346678199783,-71.10395293749045
7297,42.373516888996186,-71.10411841083572
7298,42.373799975770034,-71.1047554089369
7299,42.37410320318678,-71.10476623781217
7300,42.37414065446851,-71.10457903821933
7301,42.37295201612438,-71.10583397499742
7302,42.37291115984987,-71.10586763583527
7304,42.37274060490497,-71.10600619853615
7305,42.37267694682353,-71.10605732641173
7306,42.37260330687664,-71.10611689041347
7307,42.3725125661434,-71.10619072529205
7308,42.37241468174357,-71.10626969060942
7309,42.37227883370471,-71.10638168722826
7310,42.37202178692259,-71.10658503168058
7311,42.37193294844182,-71.10665627561247
7312,42.371876905319986,-71.10670352114325
7313,42.37176760695413,-71.10679027291452
7314,42.37172888575545,-71.1069439114937
7315,42.37176554681256,-71.10703483032457
7316,42.37182920318594,-71.10719345447866
7317,42.37186555349786,-71.10728559328457
7318,42.37191631518984,-71.10741740435289
7319,42.37203013091249,-71.10770019334699
7320,42.37206519398424,-71.10778990866275
7321,42.37226181004796,-71.10778050156361
7322,42.37285621689984,-71.10728835726161
7323,42.3729472164016,-71.10721551537455
7324,42.37354257779973,-71.10634331024674
7325,42.373476613872775,-71.10620156217581
7326,42.37342041516875,-71.10607406518436
7327,42.373339637104934,-71.10589049059368
7328,42.37327796142274,-71.10575259327321
7329,42.371916970275265,-71.1077884246999
7330,42.37186247340793,-71.10765076397564
7331,42.371822958612576,-71.10754766628452
7334,42.373812432447906,-71.10514627699688
7335,42.37366419944287,-71.10526476512462
7336,42.373486041586354,-71.10541107848519
7337,42.373365358119266,-71.10550435894942
7338,42.37332005326994,-71.10562735111813
7339,42.37338789450019,-71.10579046431815
7340,42.37343444163614,-71.10589279684203
7341,42.37348484357326,-71.10600298585784
7342,42.37357474079978,-71.10620322254385
7343,42.37364688458679,-71.10636918875765
7344,42.373694403182554,-71.10647088809985
7345,42.37422800191479,-71.10522672673044
7346,42.374218101005525,-71.1051557835429
7348,42.37315476754095,-71.10716844561885
7349,42.373003689307275,-71.10729081965714
7350,42.372874332855694,-71.10739585442488
7351,42.37273730593329,-71.10751652226132
7352,42.37266149449767,-71.10756919737486
7353,42.37259318684072,-71.10762955339816
7354,42.3725011844189,-71.10770736294305
7355,42.37244630928157,-71.10775172572167
7365,42.37323817761458,-71.10789546982245
7366,42.37382388334201,-71.10747060504995
7367,42.37409836137192,-71.10728176030948
7368,42.37416015472353,-71.10723762362208
7369,42.37444768715953,-71.10694708456768
7370,42.374431176855445,-71.10682350513777
7374,42.367093450257194,-71.09773434349721
7375,42.367330555365484,-71.09759911259373
7376,42.367461361425875,-71.09752560622137
7377,42.36753525878238,-71.09748521522346
7378,42.367688183698185,-71.09739846107394
7379,42.367564541034056,-71.09677751068736
7380,42.3672787964616,-71.09862512261235
7381,42.367709284256506,-71.09841508369249
7382,42.367766330016075,-71.09838260159282
7383,42.3678557849109,-71.09834050059824
7384,42.36794824966158,-71.09774703127084
7385,42.367910611040884,-71.09765210638923
7386,42.367888588235196,-71.09759282637428
7387,42.36764836154682,-71.09755418870263
7388,42.3675595359227,-71.09760082317625
7389,42.36751520814225,-71.09763325156891
7390,42.367404925822086,-71.09769003081776
7391,42.36725925049822,-71.09777441922633
7392,42.36717150273966,-71.09782327575037
7393,42.36793646295801,-71.09841404836669
7394,42.36797250623647,-71.09839630708402
7395,42.36805193546453,-71.09834993199347
7396,42.368088859894215,-71.09832692691009
7397,42.3680129341446,-71.09837466748488
7398,42.36823939372397,-71.0984913892672
7399,42.36835961386507,-71.09879376294467
7400,42.367460185235714,-71.09869515864655
7401,42.367394338637894,-71.09873182789998
7402,42.36734145963529,-71.09883859801865
7403,42.36738521334072,-71.09897637193555
7404,42.36741615961208,-71.09907474246958
7405,42.36745201785768,-71.09917783355812
7409,42.367087745174985,-71.09654079477122
7410,42.36735398034683,-71.09623612755497
7411,42.367116664200495,-71.09563600498315
7417,42.36726880198326,-71.09563722024812
7418,42.36729528809545,-71.09570130300041
7419,42.3673188052836,-71.09576778692892
7420,42.36742408347118,-71.0960294006734
7421,42.367556648310334,-71.09636992412915
7422,42.36761559538534,-71.09652389341427
7423,42.36764447972857,-71.09659366605592
7424,42.367703816660054,-71.09674714181023
7425,42.36774361486968,-71.09685418261942
7426,42.36779485207254,-71.09697925166843
7427,42.36784742056302,-71.09711206605036
7428,42.367880642315306,-71.09711878585827
7429,42.367907716926595,-71.0971875818704
7430,42.36794235292289,-71.0971515061343
7431,42.3679552084467,-71.09721160302053
7432,42.367994142788525,-71.09718960560313
7433,42.3681726916723,-71.09710887130547
7434,42.368282722505406,-71.09703693501446
7435,42.36836203338745,-71.09699218232817
7436,42.36849039343056,-71.09692162751024
7437,42.36859392228385,-71.0968616498955
7440,42.36705657157686,-71.09375708506563
7441,42.36709507876124,-71.09370392185015
7442,42.36712213010093,-71.09367474956058
7443,42.36714467777484,-71.0936395270908
7444,42.36718817688922,-71.09358621485997
7445,42.36725676180479,-71.0934935330662
7449,42.36834637594606,-71.09415940914356
7450,42.368309465973645,-71.0941177414677
7451,42.36827248858363,-71.09407325496893
7452,42.36820993830615,-71.09399749479076
7453,42.36813903957126,-71.09390899050415
7454,42.368062783101145,-71.09381688626708
7456,42.36846514570666,-71.09389190862757
7457,42.36844423287522,-71.09401641988364
7458,42.36842575522935,-71.09412171798137
7597,42.37421233274539,-71.10732211326706
7606,42.37456271646405,-71.10782027255424
7607,42.374551069513494,-71.10772719564473
7608,42.374529803652585,-71.1075964090123
7609,42.374514431503016,-71.10745434457397
7610,42.374493699165285,-71.10731314039228
7995,42.3711507302166,-71.10625381586667
8016,42.371466607187095,-71.10664844508037
8017,42.37138587363161,-71.10644529403365
8029,42.3698427490218,-71.09519640709371
8046,42.36953157858259,-71.09537076583663
8047,42.36838357769331,-71.09485819487102
8048,42.368192835454416,-71.0949333116856
